episode,avg_reward,avg_v,episode_time,distance_traveled
1,-47.46643942313307,0.91886497,1.628,1.1418534e-13
2,-11.796832191822238,2.5216863,1.747,2.542115e-13
3,-36.774327798445626,0.8924073,1.849,6.3948846e-14
4,-19.797728747427463,2.0227125,1.997,1.5106346e-13
5,-13.876033810890489,2.0829298,2.069,1.1368684e-13
6,-9.684501595953094,2.355293,2.117,6.323704
7,-43.79523732306994,1.3275084,2.271,7.505156
8,0.617645326223716,3.355081,2.322,3.4576503e-13
9,0.22028316458788202,2.149082,2.381,6.4499846
10,-16.123273183707663,2.701956,2.548,4.715588
11,0.8080604455511972,5.2421165,2.622,5.7325273
12,0.5233065945287315,2.4210732,2.68,5.8342304
13,-7.097020105191264,3.1558995,2.733,1.2141759e-13
14,-9.130471592580985,5.456473,2.951,5.684342e-14
15,-9.699251213316433,2.378375,2.996,6.1411996
16,0.4460063436759723,2.1120696,3.05,5.924039
17,-4.459282151813155,3.1046355,3.117,2.2737368e-13
18,0.41331801156518466,2.7018414,3.251,2.4283518e-13
19,-9.559609690425674,3.0536704,3.294,3.4282107
20,-15.028934674586603,1.767302,3.343,1.4210855e-13
21,0.19285185800658805,1.9285185,3.488,1.1368684e-13
22,0.5230211826858612,3.4604526,3.548,5.6381187
23,0.47926927664957375,2.9343767,3.599,1.2710575e-13
24,0.5776406723442364,4.2462378,3.742,4.939991
25,-4.687026353680267,6.909708,3.811,7.2289515
26,-7.166490134248827,1.8264463,3.894,2.2914315e-13
27,0.41955978999882915,3.4569879,3.96,1.1718571e-13
28,0.38071697764737433,2.7283,4.096,1.6077747e-13
29,-7.400831604869883,1.8123847,4.138,1.1368684e-13
30,0.8933138652742248,6.390374,4.254,1.6077747e-13
31,-16.262240130090934,2.8102238,4.403,2.6812987e-13
32,0.5810098226816384,2.7127345,4.457,2.0495186e-13
33,0.43941071125313047,3.5623007,4.506,1.4210855e-13
34,0.44977184758238575,4.078776,4.551,1.6077747e-13
35,-12.205070619792208,2.557199,4.672,5.684342e-14
36,0.47094794046596156,3.3795156,4.71,7.3606467
37,0.9694734991732764,5.183723,4.796,1.6077747e-13
38,0.7890189770306624,5.2041755,4.971,1.7763568e-13
39,1.3498352839384995,9.368638,5.084,1.1368684e-13
40,-9.423801042871755,4.058906,5.131,6.4330754
41,-12.085093366448739,2.7820377,5.173,1.6077747e-13
42,0.8516147681154882,6.3389854,5.356,1.2710575e-13
43,0.47103398653556566,3.6345012,5.418,1.7053026e-13
44,0.6237573699464184,3.7632723,5.47,9.068425
45,0.5852166806919707,3.3333333,5.607,1.1457157e-13
46,-10.773474674275166,2.527546,5.645,13.889753
47,0.650001316052762,5.496278,5.72,2.2781733e-13
48,0.5188324046731919,4.024542,5.768,1.3746121e-13
49,0.5200691187814608,4.05726,5.905,19.050228
50,0.5341377806019573,3.2959628,5.967,2.842171e-13
51,0.758858814335056,6.026801,6.034,8.526513e-14
52,-8.453532909462815,4.3868303,6.175,3.6948222e-13
53,-11.97243016408581,3.7310076,6.242,1.6077747e-13
54,0.7045630913047359,3.586192,6.346,1.9065862e-13
55,1.2401892704497537,7.3454113,6.443,5.4483
56,0.6047852110365038,3.3154867,6.617,1.2021619e-13
57,0.9999003580287775,6.8524184,6.68,2.842171e-13
58,-8.48553737960955,4.148203,6.734,2.842171e-14
59,0.2097154370699876,2.054048,6.928,5.172763
60,-7.119466579523926,3.50697,6.999,1.1910866e-13
61,-9.456898155439783,3.5810914,7.058,1.4210855e-13
62,0.8199602793243631,4.9996395,7.233,5.956363
63,1.2205331425093444,7.6746707,7.327,5.7931495
64,1.180811340152927,8.897587,7.448,1.1368684e-13
65,1.296230632216471,8.759708,7.546,1.2141759e-13
66,1.069179233806128,7.817629,7.726,1.4210855e-13
67,1.7258496336523657,12.411856,7.875,93.89447
68,0.9294208325399792,5.989112,7.965,1.7053026e-13
69,0.6567366589045704,4.08885,8.103,1.7053026e-13
70,1.1062069034948847,8.25564,8.175,2.3437141e-13
71,1.302790691998641,8.877477,8.27,2.542115e-13
72,1.2896140442024437,9.995126,8.352,6.719209
73,1.4939441770473885,9.912441,8.513,8.526513e-14
74,0.8940363175034576,7.7516127,8.616,3.3175575e-13
75,1.6000310758252017,9.715977,8.724,7.9193063
76,1.4474709986018672,10.3736515,8.921,5.6769667
77,1.584444013925777,11.18454,9.019,4.9791923
78,0.7628874490054077,5.0154276,9.068,5.716296
79,-2.340239076118011,9.503408,9.152,5.765072
80,1.3504166464608545,8.449131,9.328,5.684342e-14
81,0.9946026464998321,6.868033,9.394,2.0495186e-13
82,1.1643307908415763,7.2324095,9.481,7.0178485
83,1.514823967207855,8.553358,9.595,4.097858
84,1.0373180571970866,9.271112,9.758,1.1718571e-13
85,-5.638449838420669,5.129641,9.887,6.872252
86,1.7789460932000256,10.967764,9.976,5.5939345
87,-0.8041772326022246,14.141221,10.226,8.526513e-14
88,1.9980526854573715,14.706801,10.433,1.2710575e-13
89,1.6175059996686845,13.012857,10.563,4.731612
90,1.2161753174813918,8.978366,10.642,7.1447144
91,1.0269576851271809,15.925519,10.931,2.2914315e-13
92,2.5170635983815086,17.075647,11.218,5.941552
93,2.7790760167104747,16.363045,11.506,2.2737368e-13
94,2.0653081020008712,13.8338,11.721,5.4452167
95,1.7834084205003364,12.844824,11.841,7.87636
96,3.1128875313745965,16.810694,12.119,2.2771344e-13
97,0.43002344102347606,3.6496637,12.263,3.8131724e-13
98,1.9857156453312936,12.128267,12.36,2.0495186e-13
99,1.0030719136956923,7.17989,12.434,1.2710575e-13
100,1.3668795465023913,8.101873,12.506,1.2141759e-13
101,-3.2288589810374715,9.738089,12.686,1.1718571e-13
102,2.501765498829157,16.689505,12.943,1.558342e-13
103,1.5365616848420929,11.370509,13.033,8.371385
104,1.9769381245374171,10.737232,13.223,6.3548775
105,1.6877562425284818,10.824655,13.317,4.893743
106,2.7009088752049615,16.925602,13.585,6.90207
107,3.2819873267425645,16.471107,13.829,5.442483
108,2.852638881886409,16.7852,14.176,1.2710575e-13
109,2.363169849526399,14.662653,14.325,1.2710575e-13
110,2.7024375360452306,15.941534,14.527,7.993606e-14
111,3.587041272422194,17.831629,14.932,5.825585
112,2.6053047355593644,15.645878,15.143,2.842171e-13
113,2.677058930156928,16.798414,15.4,1.587619e-14
114,1.370256162864773,9.717868,15.49,6.0230374
115,2.2819504397676367,12.624183,15.72,8.664025
116,2.5506108494370947,12.750264,15.886,5.2249045
117,3.4213343601515778,17.360703,16.258,8.567371
118,1.2801065709688806,12.87462,16.559,2.842171e-14
119,3.1481760619431576,16.176966,16.831,2.511143e-13
120,1.1853164941178476,6.615233,16.909,1.9185477e-13
121,4.040446670626108,17.032276,17.489,6.872252
122,1.6994078790288845,9.639372,17.684,2.2688065
123,1.4749226599233707,14.840922,17.931,7.1054274e-14
124,1.4037706298592199,9.609141,18.036,5.433844
125,3.442471558089529,13.850315,18.498,5.341028
126,2.889385423290291,13.573755,18.831,2.2740143e-13
127,-2.193464801427379,8.084683,18.915,3.410605e-13
128,2.896378665031361,12.813604,19.27,3.5713668
129,-9.250122812185603,8.76602,20.074,1.0658141e-13
130,5.51576047026291,15.810931,20.631,731.1312
131,3.854627590130034,17.192076,20.938,4.90333
132,3.352354655594043,17.60199,21.396,7.170757
133,1.878719849352164,11.136779,21.51,1.1457157e-13
134,3.2277732462670254,17.712814,21.879,1.1368684e-13
135,3.0845348129690007,15.1680565,22.079,7.6445208
136,0.3680421804123761,12.840007,22.351,2.542115e-13
137,1.5277054044244922,7.9085665,22.461,3.4838338e-13
138,2.9193091749431894,15.178246,22.655,240.4396
139,2.5482983833105957,12.838695,22.883,3.422427e-13
140,1.861513506195132,12.992125,23.009,1.3406493e-13
141,-0.24853065878767858,12.12568,23.144,3.7513964
142,2.0814822339946257,16.959517,23.555,1.2141759e-13
143,2.6783090663372255,17.157894,23.857,4.227927
144,2.0049999383297044,13.350488,23.986,7.030158
145,1.5613735275857743,15.95173,24.163,5.1087613
146,4.369417097018167,17.75909,24.642,5.6098423
147,2.7751563503982264,17.605879,24.918,6.5601964
148,1.487309643739027,17.164505,25.309,1.1368684e-13
149,1.8495205472333218,11.924722,25.554,5.479938
150,1.609664445582109,10.451651,25.643,5.4240265
151,0.32498675949374134,15.055718,25.82,3.7303494e-14
152,2.383623784254133,16.895893,26.107,7.866643
153,2.4152876062992448,13.465948,26.347,5.573353
154,1.8076473358875884,10.799284,26.463,5.3625973e-13
155,1.5754976632212625,17.028069,26.771,1.7053026e-13
156,2.371707976438162,13.420198,27.018,6.9148874
157,3.975494134673781,17.770027,27.45,7.007914
158,4.259933139486038,18.105242,27.996,4.4411387
159,1.9761779230375605,13.17674,28.179,5.1184273
160,1.9540479087323106,12.319691,28.392,6.551475
161,2.878111659998862,15.944281,28.583,4.409987
162,2.782283552702332,15.336244,28.806,1.7053026e-13
163,1.829501375631068,13.386952,28.952,1.9895197e-13
164,0.6435280025390203,16.257324,29.237,1.2710575e-13
165,5.603197248027488,18.780993,29.998,7.3316965
166,2.362701952471073,15.345996,30.149,1.2141759e-13
167,3.2317319263955455,17.122051,30.532,1.9895197e-13
168,2.082178949511234,16.404238,30.73,1.2710575e-13
169,5.152203756621253,19.107918,31.61,2.0495186e-13
170,3.1746766673120246,17.671635,31.997,2.842171e-13
171,2.799681043036893,16.64236,32.341,1.5106346e-13
172,1.850874470267252,14.381514,32.563,8.467786
173,2.5994925553255426,15.244647,32.755,1.1368684e-13
174,4.700796373146446,18.65984,33.481,5.848998
175,2.34256581457239,14.630492,33.62,3.339935
176,3.0986587255150195,17.187403,33.971,5.1851845
177,1.31656645154947,9.40565,34.166,2.542115e-13
178,3.9508882423858074,18.428314,34.753,6.943282
179,3.441076558087262,17.853092,35.122,7.1054274e-14
180,2.0088298273325678,15.171388,35.282,4.7585454
181,4.457103744365465,18.569582,36.074,6.9683776
182,3.527746961467026,16.912067,36.446,1.1457157e-13
183,1.86324216325348,13.735467,36.673,1.1368684e-13
184,1.4537992034587977,8.8448105,36.794,4.6185278e-14
185,1.431977006818206,9.585075,36.981,1.6077747e-13
186,3.619118820473154,17.080431,37.387,5.719689
187,0.35300237665923384,10.602881,37.587,5.684342e-14
188,3.368572601898631,17.884758,38.236,5.7147775
189,3.3122312386077732,15.740207,38.588,4.447795
190,1.6452649445204086,12.513968,38.859,8.44785
191,1.0466950361209117,9.235384,39.112,5.684342e-14
192,1.9816389720528036,14.737019,39.542,4.973799e-14
193,3.5259707096570985,16.943989,40.151,1.6077747e-13
194,1.7853435072153585,10.388873,40.514,8.3227415
195,3.458714355156556,11.822612,40.856,4.250202
196,3.717747730142035,15.058499,41.245,6.3353634
197,2.619096073709188,12.800045,41.445,212.49283
198,5.180824612677509,17.324226,42.126,1.2710575e-13
199,6.044545475442329,18.416033,43.133,2.1316282e-14
200,3.32164157969043,16.60095,43.607,3.75404
201,2.636649665040222,13.792311,43.877,5.684342e-14
202,2.9712251890181838,17.498692,44.342,1.1368684e-13
203,-0.640006098995815,10.792358,44.516,3.8131724e-13
204,2.9265641265818374,14.053605,44.739,6.4243283
205,2.972678193780895,14.050241,44.914,1.1368684e-13
206,0.5864241519143548,4.2643833,45.065,5.25477
207,2.813201973392528,17.459534,45.455,1.1457157e-13
208,4.768855584355325,18.306402,46.19,2.0495186e-13
209,2.3447288871967515,14.977852,46.528,6.0661316
210,2.323977425529966,16.735426,46.856,2.3821732e-13
211,1.7681004397434281,11.947273,47.051,2.842171e-13
212,2.2795955892944355,13.903112,47.201,1.1718571e-13
213,-1.6644749793775926,8.380714,47.399,6.5607758
214,3.513418734267496,16.984104,47.779,1.4210855e-13
215,2.6222844882156604,14.567353,47.985,2.608766e-13
216,3.6199665487506314,17.505444,48.415,6.145433
217,2.8833329280008253,16.886633,48.947,6.419616
218,3.3903231181702007,18.255241,49.408,6.71098
219,0.9307505711338085,14.319472,49.59,3.8131724e-13
220,1.978456554467917,11.624527,49.833,6.7256136
221,2.3951811377921457,14.188605,50.014,5.7114677
222,2.4345259854851595,15.40909,50.251,6.654902
223,3.682241604775348,17.436415,50.646,4.812828
224,-3.638454635772142,11.89044,50.853,4.7670345
225,1.9650374010502856,14.259233,51.035,1.4210855e-14
226,2.397435905812841,16.938778,51.44,2.0495186e-13
227,2.606201890919546,16.162102,51.74,2.0495186e-13
228,2.499272558321251,14.637055,51.926,1.1368684e-13
229,2.0853192000944873,16.89123,52.19,8.038873e-14
230,1.945580086702749,15.149691,52.491,2.608766e-13
231,3.07102740171868,17.089804,52.803,4.5563466e-13
232,1.4016762655103858,9.159111,52.877,5.684342e-14
233,1.8205042051306128,13.347751,53.046,1.1368684e-13
234,0.6665986641631493,5.768672,53.198,5.264296
235,1.9915616771756135,15.257724,53.382,1.2710575e-13
236,2.0177330206295436,16.88845,53.613,60.023193
237,1.9428988775999898,16.31563,53.927,3.4576503e-13
238,2.896211646533201,18.932354,54.681,5.4437046
239,0.8577915825793175,6.434538,54.759,5.684342e-14
240,2.72464459360524,17.00146,55.081,2.0495186e-13
241,1.0424197732528326,8.615335,55.261,6.0602527
242,2.086881919114724,13.112495,55.38,7.2119684
243,3.001435020882433,16.502789,55.605,7.7051578
244,2.546867144156422,16.227516,55.914,1.6077747e-13
245,1.4403850640209213,9.950719,56.012,1.1368684e-13
246,2.492493885038525,16.452473,56.259,132.28911
247,2.917370974398741,17.800533,56.709,3.7337325
248,1.771922413935457,14.263654,56.87,1.1368684e-13
249,2.9325570676917576,17.791513,57.25,2.842171e-14
250,2.0501610060531474,14.835839,57.385,1.1368684e-13
251,2.5144529568908354,15.0377245,57.63,4.8857594
252,0.9969700611866643,6.466148,57.684,1.3406493e-13
253,1.1704038847522007,8.609725,57.768,2.2737368e-13
254,3.2968688872689085,17.647045,58.19,3.3181734
255,2.9073104282838056,17.412188,58.503,6.9162707
256,2.7598956940138493,17.404196,58.787,7.77096
257,2.7986686926062245,15.10474,59.048,7.3671203
258,1.512757842271735,10.620696,59.155,2.0495186e-13
259,4.9360272798085125,18.610909,59.77,5.3967624
260,0.6196038875923513,4.9396205,59.827,1.6077747e-13
261,2.6104995194838234,17.383749,60.24,7.0894046
262,1.0580779175900183,8.736187,60.336,7.832502
263,2.776537865324301,17.5923,60.616,3.570338
264,1.3658717933510278,9.904561,60.777,1.2789769e-13
265,1.9252941898995417,13.461312,60.872,1.8198774e-13
266,1.3332257428310281,11.857095,61.014,3.7104697
267,2.42764321805346,16.57553,61.214,2.2825935
268,2.216128724127615,16.996244,61.535,6.2571883
269,2.738010299651315,15.987088,61.707,4.5175858
270,3.7199461217386696,18.822802,62.282,7.489386
271,4.962319651682502,18.570522,62.983,2.620352e-13
272,5.089047393987561,19.145096,63.765,5.8244677
273,1.978190084712315,13.421784,63.883,2.2837068e-13
274,4.877896057806534,18.593624,64.352,1.6077747e-13
275,1.6459489121595516,10.869565,64.518,102.65002
276,4.5240484965223065,17.835907,64.842,6.8698664
277,3.5389159907783534,17.158499,65.106,5.005192
278,1.8053577945925263,11.869079,65.305,1.1368684e-13
279,2.343741831162946,15.777498,65.49,3.4209978e-13
280,4.01076222655931,18.187586,65.921,2.2914315e-13
281,4.707880420026921,18.185938,66.388,1.4210855e-13
282,0.9388697488391599,6.733333,66.451,4.694237
283,3.7978905350689387,17.966854,66.813,3.063317
284,2.800637459548186,16.91602,67.112,7.582621
285,3.3689368354333538,16.856468,67.446,7.031958
286,3.512834136697111,16.720114,67.686,7.0124297
287,2.47758821185594,15.982215,67.883,1.1718571e-13
288,5.486552997416015,18.416145,68.539,6.410835
289,2.2960402846556023,14.168906,68.661,6.6228986
290,3.5528215228525233,16.854727,69.084,7.1054274e-14
291,1.4044674614410422,9.985378,69.194,2.6939557
292,1.3745846454833366,10.593227,69.384,5.4336877
293,1.6458594124103734,10.8433895,69.493,4.2632564e-14
294,2.2858166510481452,14.934541,69.695,1.1457157e-13
295,3.025788236247458,17.309544,70.063,226.72289
296,1.77585814353719,12.469681,70.263,7.614256
297,2.4339745545798968,16.459196,70.5,5.515631
298,-0.07507507790667767,14.230756,70.682,1.4210855e-13
299,2.40722891064781,15.716504,70.979,5.41779
300,1.4903835855673717,11.5252905,71.084,40.331135
301,2.297700097627985,16.74872,71.355,2.3437141e-13
302,2.077364516477718,14.44318,71.524,2.2737368e-13
303,1.1148112829912058,8.085551,71.687,6.988299
304,1.9575405069743343,11.169539,71.825,7.9584675
305,1.3256086864668717,9.227572,71.933,5.090766
306,0.9986748902255742,6.5729866,72.099,1.1368684e-13
307,1.3818806004458057,10.632749,72.216,2.6443265e-13
308,2.1466393672409447,15.887115,72.403,6.3035607
309,1.1034948437710972,7.564684,72.572,1.7975468e-13
310,1.8914336080455518,11.88418,72.685,6.9823017
311,5.827814846274443,18.775312,73.37,1.6077747e-13
312,4.074361786883344,18.5822,74.07,8.642039
313,4.046662017396935,15.170571,74.426,2.5923247
314,2.9051472279129107,17.180162,74.807,1.1368684e-13
315,3.5655307030050265,16.632135,75.203,5.240704e-13
316,2.36147841902801,13.196309,75.47,2.2914315e-13
317,1.9396355284440814,10.793107,75.652,2.542115e-13
318,1.189706864227009,15.775391,75.94,1.8198774e-13
319,4.946797069997332,18.59041,76.8,2.542115e-13
320,1.5965325782133817,11.46417,76.949,5.466876
321,2.9158866575015794,16.413527,77.22,1.2710575e-13
322,2.5673863705042685,15.340689,77.473,5.6998415
323,2.6348507765030873,16.985764,77.894,7.447947
324,4.6460329915670275,17.397776,78.34,1.2710575e-13
325,2.9805589736373417,16.125473,78.567,5.8739343
326,2.8371440510884116,16.25287,78.78,7.976011
327,2.0178736038853353,12.669452,79.073,1.2593668e-13
328,4.294449500738694,17.429739,79.531,1.4210855e-13
329,1.5783218857758752,11.136805,79.676,7.23625
330,1.7798438383186939,10.804009,79.918,1.1910866e-13
331,1.5313585912280514,10.087095,80.056,3.4576503e-13
332,3.153231205262674,16.738256,80.428,1.563194e-13
333,0.8527091004512213,14.662516,80.724,6.003887
334,2.1250556822853204,12.156851,80.848,1.7053026e-13
335,3.0510162683728663,17.282404,81.199,4.2549357
336,2.135572756274335,17.227798,81.51,1.1718571e-13
337,3.1613591823087073,17.061184,81.87,3.7777593
338,2.5398989986246905,16.918823,82.283,3.2787495
339,1.473007057199099,11.554418,82.413,1.0125234e-13
340,2.262731621572302,15.682182,82.589,5.684342e-14
341,1.7581339420131379,14.109626,82.832,2.6537688
342,1.8694403465218363,15.011298,83.002,6.057004
343,3.022588404969387,17.037716,83.33,1.2710575e-13
344,2.2952664893773047,15.602737,83.647,1.6077747e-13
345,2.5683791834650065,16.486643,83.891,2.0495186e-13
346,1.7740160890283383,13.848662,84.046,1.6077747e-13
347,1.6009583478392282,10.923518,84.14,79.9716
348,3.6863086332926343,18.930344,84.899,4.5254245
349,2.6508018947811745,17.58005,85.183,6.0508265
350,4.67648864232767,19.038736,85.978,2.3133595e-13
351,1.5047116163132648,11.48464,86.199,4.227571
352,2.2353714949332866,17.381166,86.498,6.392603
353,1.6563826733238425,11.028863,86.601,3.1687999
354,2.2409749326296846,17.639347,86.972,5.888699
355,1.2876348996176394,10.367658,87.167,2.542115e-13
356,2.0562231190202507,17.328007,87.482,1.6077747e-13
357,1.0656463570275205,8.439419,87.559,5.8431687
358,1.3785099632700755,11.200374,87.758,5.825585
359,1.9079252786506409,12.991678,87.885,5.082468
360,1.3739265076490366,10.0,87.983,2.542115e-13
361,1.457421583892704,11.913304,88.192,5.5709534
362,0.9290845607108564,7.056189,88.269,2.542115e-13
363,1.9953560060340907,17.1919,88.557,7.4429393
364,1.9400062243338603,15.08664,88.722,6.2481265
365,1.5929149346342242,14.1461735,88.988,1.4210855e-13
366,1.978486468429312,14.58949,89.155,1.2710575e-13
367,1.175473163604047,10.376467,89.249,6.4541664
368,1.1719604863759725,10.0,89.429,2.2781733e-13
369,1.109063558679632,8.5,89.5,6.937053
370,2.1234876750760785,17.234417,89.777,4.670355
371,1.5715675444029347,13.0,89.92,6.7872577
372,2.1682134136087328,14.82895,90.156,7.9308105
373,1.3750721323289226,9.842904,90.255,5.136236
374,2.1350332598851645,13.940255,90.398,4.965908
375,1.3799863524216256,11.25,90.593,5.6309986
376,1.9941975970060775,15.275676,90.771,5.904796
377,1.8225810358086945,14.153835,90.897,2.0495186e-13
378,0.7274468999094919,6.0,90.965,4.285842
379,2.0072805753229304,16.221146,91.288,2.542115e-13
380,2.012024274479138,15.831083,91.491,1.2710575e-13
381,2.0135599197444667,14.473684,91.624,6.039613e-14
382,2.210400855482825,15.713768,91.92,2.842171e-14
383,1.3501684601204236,11.25,92.035,7.6336393
384,2.1431409370996293,13.4375,92.149,1.2710575e-13
385,2.1648398861507956,14.473684,92.286,6.058445
386,2.3308622338850293,16.037735,92.571,6.3921237
387,2.841795335226038,18.247545,93.023,6.7964807
388,1.4389325798302295,10.454545,93.12,3.2985697
389,1.0697417292615896,9.383575,93.308,1.2141759e-13
390,1.8308561338671858,16.31579,93.507,6.9602594
391,1.8914269203613372,12.222222,93.631,4.582863e-13
392,2.211146364115409,17.375,93.926,6.2334375
393,1.5590038390128835,12.75862,94.143,2.9644072
394,2.0491997676266602,16.956522,94.414,2.542115e-13
395,2.052286580766634,15.625,94.6,82.63972
396,1.93993162934187,16.612904,94.936,2.4158453e-13
397,0.9227769632656042,7.5,95.007,1.4210855e-13
398,1.9554350822057118,15.434783,95.18,1.2710575e-13
399,3.4767050744206185,18.455883,95.726,2.842171e-13
400,3.6813849175396256,17.789474,96.052,5.8592854e-14
401,4.096052409563155,19.101885,96.83,4.834355
402,2.284648075885447,17.565529,97.254,2.842171e-14
403,0.8414933044208823,7.0,97.324,3.2155493e-13
404,1.770635972438911,13.741213,97.425,1.4210855e-13
405,0.7736446345384853,7.0,97.508,2.2737368e-13
406,2.5444803620161727,18.018867,97.984,6.515977
407,1.7484268429203536,14.473684,98.133,8.526513e-14
408,1.8275694541984373,15.714286,98.301,9.379433e-14
409,2.484879905122249,17.755857,98.712,5.748894
410,2.053886829229167,14.473684,98.912,2.842171e-13
411,2.467848989472401,17.855946,99.29,5.684342e-14
412,2.0591209734954323,17.741936,99.579,5.428644
413,1.5378195386699625,10.399555,99.755,5.9054523
414,2.092222329423639,16.666666,100.011,1.6077747e-13
415,1.2993745476294898,10.0,100.106,40.51813
416,1.4058826911315248,13.0,100.33,3.060729
417,1.6848625500826708,13.815178,100.478,5.880209
418,1.9088018177394868,17.2,100.784,5.4879265
419,2.164747742803063,16.666666,101.026,8.038873e-14
420,1.375137607618334,11.25,101.232,5.5083494
421,1.211561147191737,9.0,101.338,8.541503
422,1.4895521559514096,10.454545,101.435,1.2141759e-13
423,1.6597579330046244,13.4375,101.653,2.481819e-13
424,3.630579508834379,18.813559,102.299,6.8641467
425,4.204308433150151,18.53147,102.784,1.4210855e-14
426,2.365892821490369,17.717392,103.235,4.2272325
427,0.6047369494906503,5.0,103.303,6.2719235
428,2.6238090665511318,17.741936,103.629,6.750156e-14
429,2.07457464539887,16.910759,103.905,2.842171e-13
430,2.143447655661274,14.75,104.155,5.2705126
431,0.9237439373099361,7.5,104.219,3.0611117e-13
432,1.476359142284603,12.222222,104.312,2.301325e-13
433,1.53602075086912,12.222222,104.432,4.590987
434,1.9343074969200926,16.436327,104.731,2.6812987e-13
435,1.4766601684004417,12.5,104.84,8.577263
436,2.6098815113657534,17.60595,105.286,1.2873379e-13
437,1.825476555962771,16.11111,105.527,1.4210855e-13
438,0.6004424955494604,5.5,105.577,1.1374234e-13
439,1.7153019777348022,14.75,105.755,6.7446294
440,2.6996031012808746,18.421053,106.334,4.8567037e-13
441,1.7706535299937995,13.98652,106.456,3.0987396
442,1.8339769413706826,13.421484,106.582,1.7053026e-13
443,2.081504868867194,17.941177,106.964,5.684342e-14
444,1.3533776154773187,10.454545,107.133,7.4724216
445,2.143558521643078,14.581077,107.264,1.6077747e-13
446,2.3848898854882,17.81071,107.613,7.106264
447,2.021474576425514,13.4375,107.85,1.2079227e-13
448,1.914903542705355,14.473684,107.991,1.2710575e-13
449,1.711443081687796,13.0,108.093,3.8315828
450,6.091662452643369,19.225092,109.054,5.684342e-14
451,2.6359378943895773,15.531915,109.212,6.1284785
452,1.940644384636786,14.166667,109.342,6.164475
453,4.930377654550027,18.64347,109.965,2.3437141e-13
454,2.6730571623090476,17.8125,110.36,157.20206
455,3.8464544344689053,18.235294,110.801,365.23785
456,2.3573893501320886,14.878049,110.971,3.9232755
457,3.0697775183861165,17.236841,111.268,2.589929
458,2.164705246332996,17.042253,111.626,7.8790803
459,4.180824043615359,17.789474,111.938,5.92403
460,1.5178057789064976,11.6,112.052,1.1718571e-13
461,2.288279224325148,16.612904,112.331,2.4283518e-13
462,2.2589467847813203,14.74747,112.587,6.0898657
463,3.7495165232517618,18.476496,113.12,6.417861
464,2.596335884340555,14.878049,113.292,6.819202
465,2.0459230859450597,15.116279,113.575,3.7732253
466,2.0071810489786666,14.166667,113.721,3.61768
467,3.429488852801449,18.551723,114.189,2.842171e-14
468,4.944102752641074,18.970863,114.951,649.2765
469,1.2336165639961865,9.0,115.106,5.545878
470,5.045326118694688,18.942236,115.738,2.542115e-13
471,1.5575444643677294,10.869565,115.828,1.1718571e-13
472,5.385693285025288,19.003391,116.659,1.3406493e-13
473,1.726724144269244,13.636364,116.792,5.2033005
474,3.786995961114499,17.98077,117.125,2.2914315e-13
475,2.7792160152941796,16.666666,117.354,5.457314
476,3.968976118943718,17.997578,117.787,6.197636
477,2.6724011857087584,15.714286,117.941,1.1368684e-13
478,4.020039355552834,18.489567,118.401,1.1718571e-13
479,2.927813224110951,18.081818,118.752,5.619464
480,2.855854303076671,15.95451,119.034,8.055627
